STATE,ST_CASE,FATALS
12,123188,1
12,123189,1
12,123190,1
12,123191,1
12,123192,1
12,123193,1
12,123194,1
12,123195,1
12,123196,1
12,123197,1
12,123198,1
12,123199,2
12,123200,1
12,123201,1
12,123202,1
12,123203,1
12,123204,1
12,123205,1
12,123206,1
12,123207,1
12,123208,1
12,123209,1
12,123210,1
12,123211,1
12,123212,1
12,123213,1
12,123214,1
12,123215,1
12,123216,1
12,123217,1
12,123218,1
12,123219,1
12,123220,1
12,123221,1
12,123222,1
12,123223,1
12,123225,1
12,123226,1
12,123227,1
12,123228,1
12,123229,1
12,123230,1
12,123231,1
12,123232,1
12,123233,1
12,123234,1
12,123235,1
12,123236,1
12,123237,1
12,123238,1
12,123239,1
12,123240,1
12,123241,1
12,123242,1
12,123243,1
12,123244,1
12,123245,1
12,123246,1
12,123247,1
12,123248,1
12,123249,1
12,123250,1
12,123251,1
12,123252,1
12,123253,1
12,123254,1
12,123255,1
12,123256,1
12,123257,1
12,123258,1
12,123259,1
12,123260,1
12,123261,1
12,123262,1
12,123263,1
12,123264,1
12,123265,1
12,123266,1
12,123267,2
12,123268,1
12,123269,1
12,123270,1
12,123271,1
12,123272,1
12,123273,1
12,123274,1
12,123275,1
12,123276,1
12,123277,1
12,123278,1
12,123280,1
12,123281,1
12,123282,1
12,123283,1
12,123284,1
12,123286,1
12,123287,1
12,123288,1
12,123289,1
12,123290,1
12,123291,1
12,123292,1
12,123293,1
12,123294,1
12,123295,1
12,123296,1
12,123297,1
12,123299,1
12,123300,1
12,123301,1
12,123302,1
12,123303,1
12,123304,1
12,123305,1
12,123306,1
12,123307,1
12,123308,1
12,123309,1
12,123310,1
12,123311,1
12,123312,1
12,123313,1
12,123314,1
12,123315,2
12,123316,1
12,123317,1
12,123318,1
12,123319,2
12,123320,1
12,123321,1
12,123322,1
12,123323,1
12,123324,1
12,123325,1
12,123326,1
12,123327,1
12,123328,1
12,123329,1
12,123330,1
12,123331,2
12,123332,1
12,123333,1
12,123334,1
12,123335,1
12,123336,1
12,123337,1
12,123338,1
12,123339,1
12,123340,1
12,123341,1
12,123342,1
12,123343,1
12,123344,1
12,123345,1
12,123346,1
12,123347,1
12,123348,1
12,123349,1
12,123350,1
12,123351,1
12,123352,1
12,123353,1
12,123354,1
12,123355,1
12,123356,1
12,123357,1
12,123358,1
12,123359,1
12,123360,1
12,123361,1
12,123362,1
12,123363,1
12,123364,1
12,123365,2
12,123366,1
12,123367,1
12,123368,1
12,123369,2
12,123370,1
12,123371,1
12,123372,1
12,123373,1
12,123374,1
12,123375,1
12,123376,1
12,123377,1
12,123378,1
12,123379,1
12,123380,2
12,123381,1
12,123382,1
12,123383,1
12,123384,1
12,123385,2
12,123386,1
12,123387,1
12,123388,1
12,123389,1
12,123390,1
12,123391,1
12,123392,1
12,123393,1
12,123394,1
12,123396,1
12,123397,1
12,123398,1
12,123399,1
12,123400,1
12,123401,1
12,123402,1
12,123403,1
12,123404,1
12,123406,1
12,123407,1
12,123409,1
12,123410,3
12,123411,1
12,123412,1
12,123413,2
12,123414,1
12,123415,1
12,123416,1
12,123417,1
12,123418,1
12,123419,1
12,123420,1
12,123421,1
12,123422,1
12,123423,1
12,123424,1
12,123426,1
12,123428,1
12,123429,1
12,123430,1
12,123431,4
12,123432,1
12,123433,1
12,123434,1
12,123435,1
12,123436,1
12,123437,1
12,123438,1
12,123439,1
12,123440,1
12,123441,1
12,123442,1
12,123443,1
12,123444,1
12,123445,1
12,123447,1
12,123448,1
12,123449,1
12,123450,1
12,123451,1
12,123452,1
12,123453,1
12,123454,1
12,123455,1
12,123456,1
12,123457,3
12,123458,1
12,123459,1
12,123460,1
12,123461,1
12,123462,1
12,123463,1
12,123464,1
12,123465,1
12,123466,1
12,123467,1
12,123468,2
12,123469,1
12,123470,1
12,123471,1
12,123472,1
12,123474,2
12,123475,1
12,123476,1
12,123477,1
12,123478,1
12,123479,1
12,123480,1
12,123481,1
12,123482,1
12,123483,1
12,123484,1
12,123485,1
12,123486,1
12,123487,1
12,123488,1
12,123489,1
12,123490,1
12,123492,1
12,123493,1
12,123494,1
12,123495,2
12,123496,2
12,123497,1
12,123498,1
12,123499,2
12,123500,1
12,123501,2
12,123502,1
12,123503,1
12,123504,1
12,123505,1
12,123506,1
12,123507,1
12,123510,1
12,123511,1
12,123512,1
12,123513,1
12,123514,1
12,123515,1
12,123516,1
12,123517,1
12,123518,1
12,123519,1
12,123520,1
12,123521,1
12,123522,1
12,123523,1
12,123524,1
12,123525,1
12,123526,1
12,123527,1
12,123528,1
12,123529,1
12,123530,1
12,123531,1
12,123532,1
12,123533,1
12,123534,1
12,123535,1
12,123536,2
12,123537,1
12,123539,1
12,123540,1
12,123541,1
12,123542,1
12,123543,1
12,123544,1
12,123545,1
12,123548,1
12,123549,2
12,123550,1
12,123551,1
12,123552,1
12,123553,1
12,123554,1
12,123555,1
12,123556,1
12,123557,1
12,123558,1
12,123559,1
12,123560,1
12,123561,1
12,123562,1
12,123563,1
12,123564,1
12,123565,1
12,123566,1
12,123567,1
12,123568,1
12,123569,1
12,123570,1
12,123571,1
12,123573,1
12,123574,1
12,123576,1
12,123577,1
12,123578,2
12,123579,1
12,123580,1
12,123581,1
12,123582,1
12,123583,1
12,123584,1
12,123585,1
12,123586,1
12,123587,1
12,123588,1
12,123589,1
12,123590,1
12,123591,1
12,123592,1
12,123593,1
12,123595,1
12,123596,1
12,123597,1
12,123599,1
12,123600,1
12,123602,1
12,123603,1
12,123604,1
12,123605,1
12,123606,1
12,123607,1
12,123608,1
12,123609,1
12,123610,1
12,123611,2
12,123612,1
12,123613,1
12,123614,1
12,123615,1
12,123616,1
12,123617,1
12,123618,1
12,123619,1
12,123620,1
12,123621,1
12,123622,1
12,123623,1
12,123624,1
12,123625,1
12,123626,2
12,123627,1
12,123628,1
12,123629,1
12,123630,1
12,123631,1
12,123632,1
12,123633,1
12,123634,2
12,123635,1
12,123636,1
12,123637,2
12,123638,1
12,123639,1
12,123640,1
13,130001,1
13,130002,1
13,130003,1
13,130004,1
13,130005,1
13,130006,1
13,130007,1
13,130008,1
13,130009,1
13,130011,2
13,130012,1
13,130013,1
13,130014,1
13,130015,1
13,130016,1
13,130017,1
13,130018,3
13,130019,1
13,130020,1
13,130021,1
13,130022,1
13,130023,1
13,130024,1
13,130025,1
13,130026,1
13,130027,1
13,130028,1
13,130029,1
13,130030,1
13,130031,1
13,130032,1
13,130033,1
13,130034,1
13,130035,1
13,130036,1
13,130037,1
13,130038,1
13,130039,1
13,130040,1
13,130042,1
13,130043,1
13,130044,1
13,130045,1
13,130046,1
13,130047,1
13,130048,1
13,130049,1
13,130050,1
13,130051,1
13,130052,1
13,130053,1
13,130054,1
13,130055,1
13,130056,1
13,130057,1
13,130058,1
13,130059,1
13,130060,2
13,130061,1
13,130062,1
13,130063,1
13,130065,1
13,130066,1
13,130067,2
13,130068,1
13,130069,1
13,130070,1
13,130071,1
13,130073,1
13,130074,1
13,130075,1
13,130076,1
13,130077,1
13,130078,1
13,130079,1
13,130080,1
13,130081,1
13,130082,1
13,130083,1
13,130084,1
13,130085,1
13,130086,2
13,130087,1
13,130088,1
13,130089,1
13,130090,1
13,130091,1
13,130092,1
13,130093,1
13,130094,1
13,130095,1
13,130096,2
13,130097,1
13,130098,1
13,130099,2
13,130100,1
13,130101,1
13,130102,1
13,130103,1
13,130104,1
13,130105,1
13,130106,1
13,130107,1
13,130108,1
13,130109,1
13,130110,1
13,130111,1
13,130112,1
13,130113,1
13,130114,1
13,130115,1
13,130116,1
13,130117,1
13,130118,1
13,130119,1
13,130120,1
13,130121,1
13,130122,1
13,130124,1
13,130125,2
13,130126,1
13,130127,1
13,130128,1
13,130129,4
13,130130,1
13,130131,1
13,130132,1
13,130133,1
13,130134,1
13,130135,1
13,130136,1
13,130137,1
13,130138,1
13,130139,1
13,130140,1
13,130141,1
13,130142,1
13,130143,1
13,130144,1
13,130145,1
13,130146,1
13,130147,1
13,130148,1
13,130149,1
13,130150,1
13,130151,1
13,130152,1
13,130153,1
13,130154,1
13,130155,1
13,130156,1
13,130157,1
13,130158,1
13,130159,1
13,130160,1
13,130161,1
13,130162,1
13,130165,1
13,130166,1
13,130167,1
13,130168,1
13,130170,1
13,130171,1
13,130172,1
13,130173,1
13,130174,1
13,130175,1
13,130176,3
13,130177,1
13,130178,1
13,130179,1
13,130180,1
13,130181,1
13,130182,1
13,130183,2
13,130184,1
13,130185,1
13,130186,1
13,130187,2
13,130188,1
13,130189,1
13,130190,1
13,130191,1
13,130192,2
13,130193,1
13,130194,1
13,130195,1
13,130196,1
13,130197,1
13,130198,1
13,130199,1
13,130200,1
13,130201,1
13,130202,1
13,130203,1
13,130204,1
13,130205,1
13,130206,1
13,130207,1
13,130208,1
13,130209,1
13,130210,1
13,130211,1
13,130212,1
13,130213,1
13,130214,1
13,130215,2
13,130216,1
13,130217,1
13,130218,1
13,130219,1
13,130220,1
13,130221,1
13,130222,1
13,130223,1
13,130224,1
13,130225,1
13,130226,1
13,130227,1
13,130228,1
13,130230,1
13,130231,1
13,130233,1
13,130234,1
13,130235,1
13,130236,1
13,130237,1
13,130238,2
13,130239,1
13,130240,1
13,130241,1
13,130242,1
13,130243,1
13,130244,1
13,130245,1
13,130246,1
13,130247,1
13,130248,1
13,130250,1
13,130251,1
13,130252,1
13,130253,1
13,130254,1
13,130255,1
13,130256,1
13,130257,1
13,130258,1
13,130259,1
13,130260,1
13,130261,1
13,130263,1
13,130264,1
13,130265,1
13,130266,1
13,130267,1
13,130268,1
13,130269,1
13,130270,1
13,130271,1
13,130272,1
13,130273,1
13,130274,2
13,130275,1
13,130276,1
13,130277,2
13,130278,1
13,130279,1
13,130280,1
13,130281,1
13,130282,1
13,130283,1
13,130284,1
13,130285,1
13,130286,1
13,130288,1
13,130289,3
13,130290,1
13,130291,1
13,130292,1
13,130293,1
13,130294,1
13,130295,2
13,130296,2
13,130297,1
13,130298,1
13,130299,1
13,130300,1
13,130301,1
13,130302,1
13,130303,1
13,130304,1
13,130305,1
13,130306,1
13,130307,1
13,130308,1
13,130309,1
13,130310,1
13,130311,1
13,130312,2
13,130313,1
13,130314,1
13,130315,1
13,130316,1
13,130317,1
13,130318,1
13,130319,1
13,130320,1
13,130321,1
13,130322,1
13,130323,1
13,130324,1
13,130325,1
13,130327,1
13,130328,1
13,130329,1
13,130330,1
13,130331,1
13,130332,1
13,130333,1
13,130334,3
13,130335,1
13,130336,1
13,130337,1
13,130338,1
13,130339,1
13,130340,2
13,130341,1
13,130342,1
13,130343,1
13,130344,1
13,130345,1
13,130346,1
13,130347,1
13,130348,1
13,130349,1
13,130350,1
13,130351,1
13,130352,1
13,130353,2
13,130354,1
13,130355,1
13,130357,2
13,130358,1
13,130359,1
13,130360,2
13,130361,1
13,130362,2
13,130363,1
13,130364,1
13,130365,1
13,130366,1
13,130367,1
13,130368,1
13,130369,1
13,130370,1
13,130371,2
13,130372,1
13,130373,1
13,130375,1
13,130376,1
13,130377,1
13,130378,1
13,130379,1
13,130380,1
13,130381,1
13,130382,1
13,130383,1
13,130384,2
13,130385,1
13,130386,1
13,130387,1
13,130388,1
13,130389,1
13,130390,1
13,130391,1
13,130392,1
13,130394,1
13,130395,1
13,130396,1
13,130397,1
13,130398,1
13,130399,1
13,130400,1
13,130401,1
13,130402,1
13,130403,1
13,130404,1
13,130405,1
13,130406,1
13,130407,1
13,130408,1
13,130409,1
13,130410,2
13,130411,1
13,130412,2
13,130413,1
13,130414,1
13,130415,1
13,130416,1
13,130417,1
13,130418,1
13,130419,1
13,130420,1
13,130421,1
13,130422,1
13,130423,1
13,130424,1
13,130425,1
13,130426,1
13,130427,1
13,130428,1
13,130429,1
13,130430,1
13,130431,1
13,130432,1
13,130433,1
13,130434,1
13,130435,2
13,130436,1
13,130437,1
13,130438,2
13,130439,1
13,130440,1
13,130441,1
13,130442,1
13,130443,1
13,130444,1
13,130445,1
13,130447,1
13,130448,1
13,130449,1
13,130450,1
13,130451,1
13,130452,1
13,130453,1
13,130454,1
13,130456,1
13,130457,1
13,130458,1
13,130459,1
13,130460,1
13,130462,1
13,130463,1
13,130464,1
13,130465,1
13,130466,2
13,130467,1
13,130469,1
13,130470,1
13,130471,1
13,130472,1
13,130473,1
13,130474,1
13,130475,2
13,130476,1
13,130477,1
13,130478,1
13,130479,1
13,130480,1
13,130481,1
13,130482,1
13,130483,1
13,130484,1
13,130485,1
13,130486,1
13,130487,1
13,130488,1
13,130489,1
13,130490,1
13,130491,1
13,130492,1
13,130493,1
13,130494,1
13,130495,1
13,130496,1
13,130497,1
13,130498,1
13,130499,1
13,130500,2
13,130501,1
13,130502,1
13,130503,1
13,130504,1
13,130505,1
13,130506,1
13,130507,1
13,130508,1
13,130509,1
13,130510,1
13,130511,1
13,130512,1
13,130513,2
13,130514,1
13,130515,1
13,130516,1
13,130517,1
13,130518,1
13,130519,1
13,130520,1
13,130521,1
13,130522,1
13,130523,1
13,130524,1
13,130525,1
13,130526,1
13,130527,1
13,130528,1
13,130529,1
13,130530,1
13,130531,1
13,130532,1
13,130533,1
13,130534,2
13,130535,1
13,130536,1
13,130537,1
13,130538,1
13,130539,1
13,130540,1
13,130541,1
13,130542,1
13,130543,1
13,130544,1
13,130545,1
13,130546,1
13,130547,2
13,130548,2
13,130549,1
13,130550,1
13,130551,1
13,130552,2
13,130553,1
13,130554,1
13,130555,1
13,130556,1
13,130557,1
13,130558,1
13,130559,1
13,130560,1
13,130561,1
13,130562,1
13,130563,1
13,130564,1
13,130565,1
13,130566,1
13,130567,1
13,130568,1
13,130569,1
13,130570,1
13,130571,1
13,130572,1
13,130573,1
13,130574,1
13,130575,2
13,130576,1
13,130577,1
13,130578,1
13,130579,1
13,130580,1
13,130581,2
13,130582,1
13,130583,1
13,130584,1
13,130585,1
13,130586,1
13,130587,1
13,130588,1
13,130589,1
13,130590,1
13,130591,1
13,130592,2
13,130593,1
13,130594,1
13,130595,1
13,130596,1
13,130597,1
13,130598,1
13,130599,1
13,130600,1
13,130601,1
13,130602,1
13,130603,2
13,130604,1
13,130605,1
13,130606,2
13,130607,1
13,130608,1
13,130609,1
13,130610,1
13,130611,2
13,130612,1
13,130613,1
13,130615,1
13,130616,1
13,130617,1
13,130618,1
13,130619,1
13,130620,1
13,130621,1
13,130623,1
13,130624,1
13,130625,1
13,130628,1
13,130630,1
13,130631,2
13,130632,1
13,130633,1
13,130634,3
13,130636,1
13,130637,1
13,130638,1
13,130639,1
13,130640,1
13,130641,1
13,130642,1
13,130643,1
13,130644,1
13,130645,1
13,130646,1
13,130647,1
13,130648,2
13,130649,1
13,130650,1
13,130652,1
13,130653,1
13,130654,1
13,130655,2
13,130656,1
13,130657,1
13,130658,1
13,130660,1
13,130661,1
13,130662,1
13,130663,1
13,130664,1
13,130665,1
13,130666,1
13,130667,1
13,130669,1
13,130670,1
13,130673,1
13,130675,1
13,130676,1
13,130677,1
13,130678,1
13,130679,1
13,130680,1
13,130681,1
13,130682,1
13,130683,1
13,130684,1
13,130685,1
13,130686,1
13,130687,1
13,130688,2
13,130689,1
13,130690,1
13,130691,1
13,130692,1
13,130693,1
13,130694,1
13,130695,1
13,130696,1
13,130697,1
13,130699,1
13,130700,2
13,130701,1
13,130702,1
13,130703,1
13,130704,1
13,130705,1
13,130706,1
13,130707,1
13,130708,1
13,130709,1
13,130710,1
13,130711,1
13,130712,1
13,130713,1
13,130714,1
13,130715,1
13,130716,2
13,130717,1
13,130718,1
13,130719,1
13,130720,1
13,130721,1
13,130722,1
13,130723,1
13,130724,1
13,130725,1
13,130726,1
13,130727,1
13,130728,1
13,130729,1
13,130730,1
13,130731,1
13,130732,1
13,130733,1
13,130734,1
13,130735,1
13,130736,1
13,130737,2
13,130738,1
13,130739,1
13,130740,1
13,130741,1
13,130742,1
13,130743,1
13,130744,1
13,130745,1
13,130746,1
13,130747,1
13,130748,1
13,130749,2
13,130750,2
13,130751,1
13,130752,1
13,130753,1
13,130754,1
13,130755,1
13,130756,1
13,130757,1
13,130758,1
13,130759,1
13,130760,1
13,130761,1
13,130762,1
13,130764,1
13,130765,1
13,130766,1
13,130767,1
13,130768,1
13,130769,1
13,130770,1
13,130771,1
13,130772,1
13,130773,1
13,130774,1
13,130775,1
13,130776,1
13,130777,1
13,130778,1
13,130779,1
13,130780,1
13,130781,1
13,130782,1
13,130783,1
13,130784,1
13,130785,1
13,130786,1
13,130787,1
13,130788,2
13,130789,1
13,130790,1
13,130791,1
13,130792,1
13,130793,1
13,130794,1
13,130797,1
13,130798,1
13,130799,1
13,130800,1
13,130801,1
13,130802,1
13,130803,1
13,130804,1
13,130805,1
13,130806,1
13,130808,1
13,130809,1
13,130810,1
13,130811,1
13,130812,1
13,130813,1
13,130814,1
13,130816,1
13,130817,1
13,130818,1
13,130819,1
13,130820,2
13,130821,1
13,130822,1
13,130823,1
13,130824,1
13,130825,1
13,130826,1
13,130827,1
13,130828,1
13,130829,1
13,130830,1
13,130831,1
13,130832,1
13,130833,1
13,130834,1
13,130835,1
13,130837,1
13,130838,2
13,130839,1
13,130840,1
13,130841,1
13,130842,1
13,130843,1
13,130844,1
13,130845,1
13,130847,1
13,130848,1
13,130849,1
13,130850,1
13,130851,1
13,130852,1
13,130854,1
13,130855,1
13,130856,1
13,130858,1
13,130859,1
13,130860,1
13,130861,1
13,130862,1
13,130863,1
13,130864,1
13,130865,1
13,130866,1
13,130867,1
13,130868,1
13,130869,1
13,130870,1
13,130871,1
13,130872,1
13,130873,1
13,130874,1
13,130875,1
13,130876,1
13,130877,1
13,130878,1
13,130879,1
13,130880,1
13,130881,1
13,130882,1
13,130883,1
13,130884,1
13,130885,1
13,130886,1
13,130887,1
13,130888,1
13,130889,1
13,130890,1
13,130891,1
13,130893,1
13,130894,1
13,130895,1
13,130896,1
13,130897,1
13,130898,1
13,130899,1
13,130900,1
13,130901,2
13,130902,1
13,130903,1
13,130904,1
13,130905,1
13,130906,1
13,130907,1
13,130908,1
13,130910,1
13,130912,1
13,130913,1
13,130914,1
13,130915,1
13,130916,1
13,130917,2
13,130918,1
13,130919,1
13,130920,1
13,130921,1
13,130922,1
13,130923,1
13,130924,2
13,130925,1
13,130926,1
13,130927,1
13,130928,1
13,130929,1
13,130930,3
13,130931,1
13,130932,1
13,130933,1
13,130934,1
13,130935,2
13,130936,1
13,130937,1
13,130938,1
13,130939,1
13,130940,1
13,130941,1
13,130942,1
13,130943,1
13,130944,1
13,130945,1
13,130946,1
13,130947,1
13,130948,1
13,130949,2
13,130950,1
13,130951,1
13,130952,1
13,130953,1
13,130954,1
13,130955,1
13,130956,1
13,130957,1
13,130958,1
13,130959,1
13,130960,1
13,130961,1
13,130962,1
13,130963,1
13,130964,1
13,130965,1
13,130966,1
13,130967,1
13,130968,2
13,130969,1
13,130970,1
13,130971,1
13,130972,1
13,130973,1
13,130974,1
13,130975,1
13,130976,1
13,130977,1
13,130978,1
13,130979,1
13,130980,1
13,130981,1
13,130982,6
13,130983,1
13,130984,1
13,130985,1
13,130986,1
13,130987,2
13,130988,1
13,130989,1
13,130990,1
13,130991,1
13,130992,1
13,130993,1
13,130994,1
13,130995,1
13,130996,1
13,130997,1
13,130998,1
13,130999,1
13,131000,1
13,131001,1
13,131002,1
13,131003,1
13,131004,2
13,131005,1
13,131006,1
13,131007,1
13,131009,1
13,131010,1
13,131011,1
13,131012,1
13,131014,1
13,131015,1
13,131016,1
13,131018,1
13,131019,1
13,131020,2
13,131021,1
13,131022,1
13,131023,1
13,131024,1
13,131025,1
13,131026,1
13,131027,1
13,131028,1
13,131029,1
13,131030,1
13,131031,1
13,131032,1
13,131033,1
13,131034,1
13,131035,1
13,131036,1
13,131037,1
13,131038,1
13,131040,1
13,131041,1
13,131042,1
13,131043,1
13,131044,1
13,131045,1
13,131046,1
13,131047,1
13,131048,1
13,131049,1
13,131050,1
13,131051,1
13,131052,1
13,131053,1
13,131054,1
13,131055,1
13,131056,1
13,131057,1
13,131058,1
13,131059,1
13,131060,1
13,131062,1
13,131063,1
13,131064,1
13,131065,1
13,131066,1
13,131067,2
13,131068,1
13,131069,1
13,131070,1
13,131071,1
13,131072,1
13,131073,1
13,131074,1
13,131075,1
13,131076,1
13,131077,1
13,131078,1
13,131079,1
13,131081,1
13,131082,1
13,131083,1
13,131084,1
13,131085,1
13,131086,1
